customer_id,full_name,email,phone,age,gender,registration_date,last_purchase_date,total_spent,purchase_frequency,preferred_category,loyalty_tier,country,city,subscription_status
CUST_000720,Daniel Pruitt,edwardelliott@example.org,001-924-884-6013x5188,30,Female,2023-09-14,2025-04-29,3980.45,Quarterly,Books,Platinum,UK,London,Active
CUST_000721,Charlotte West,david55@example.org,984-225-9418x42632,18,Male,2023-08-30,2024-11-10,8256.56,Monthly,Books,Platinum,Canada,Montreal,Active
CUST_000722,Kevin Jackson Jr.,lisa60@example.org,(432)797-6851x89162,64,Male,2024-11-20,2025-04-07,6735.17,Monthly,Home,Platinum,USA,Chicago,Active
CUST_000723,Brandy Lee,kennethbryant@example.com,+1-542-321-2484x4215,49,Male,2024-08-15,2024-09-24,12922.23,Weekly,Electronics,Platinum,USA,Houston,Inactive
CUST_000724,Melissa Murray,ashleybrown@example.net,001-524-760-0714x368,41,Other,2025-05-29,2025-06-25,1312.29,Quarterly,Books,Silver,Canada,Calgary,Churned
CUST_000725,Amanda Rose,markcoleman@example.org,296.756.1294,40,Female,2025-03-06,2025-04-27,2624.95,Monthly,Electronics,Gold,Germany,Frankfurt,Active
CUST_000726,Brian Davis,aconrad@example.net,493-396-4353,72,Other,2021-07-22,2025-02-05,2679.46,Quarterly,Sports,Gold,Germany,Frankfurt,Inactive
CUST_000727,Wendy Chen,coreykaufman@example.net,001-894-966-0481x32606,31,Male,2023-04-14,2024-11-14,10176.15,Weekly,Books,Platinum,Australia,Adelaide,Inactive
CUST_000728,Judy Mendoza,maldonadojason@example.org,+1-632-261-7846,72,Female,2025-05-05,2025-06-19,1777.8,Quarterly,Books,Gold,Australia,Melbourne,Inactive
CUST_000729,Lori Bass,ehahn@example.com,762-377-0853x92336,39,Female,2024-02-09,2025-01-25,2482.29,Quarterly,Books,Gold,Canada,Montreal,Inactive
CUST_000730,Erica Carter,jbaker@example.net,8143816185,71,Female,2022-09-27,2024-08-25,1238.87,Monthly,Books,Silver,Australia,Melbourne,Inactive
CUST_000731,Melinda Dominguez,ljohnson@example.com,651-531-9828x564,35,Male,2020-10-09,2024-09-20,4281.65,Quarterly,Books,Platinum,Canada,Toronto,Active
CUST_000732,Janice Brown,brockrebecca@example.net,3908466241,20,Female,2021-01-31,2025-06-08,2142.43,Monthly,Sports,Gold,Canada,Toronto,Active
CUST_000733,Erin Morrow,santiagomatthew@example.net,+1-816-207-3541,24,Female,2022-07-31,2025-03-15,5076.1,Monthly,Books,Platinum,Germany,Berlin,Inactive
CUST_000734,Lawrence Johnson,matthew51@example.net,5057266686,18,Male,2023-09-24,2024-07-31,4286.77,Quarterly,Sports,Platinum,UK,Glasgow,Active
CUST_000735,Judith Taylor,christensenspencer@example.com,946.232.1462x7117,60,Female,2025-01-16,2025-05-05,4597.32,Quarterly,Clothing,Platinum,USA,Los Angeles,Active
CUST_000736,Amber Day,christopherhughes@example.net,001-798-332-7018x58988,58,Male,2020-08-04,2025-04-20,1431.28,Quarterly,Books,Silver,UK,Birmingham,Active
CUST_000737,Michelle Banks,paulbrown@example.com,+1-328-657-1210x7930,50,Male,2024-05-02,2025-03-12,486.53,Rarely,Sports,Bronze,UK,London,Active
CUST_000738,Mark Parsons,clarkstephen@example.com,(862)660-0148x50430,37,Male,2025-01-26,2025-03-19,1256.49,Rarely,Sports,Silver,Canada,Montreal,Active
CUST_000739,Sara Schmidt,bensonstephen@example.net,470.638.9579x053,47,Other,2021-02-09,2024-12-29,3889.78,Monthly,Electronics,Platinum,Australia,Perth,Inactive
CUST_000740,Emily Acosta,jewing@example.org,001-947-531-6893,39,Other,2023-04-17,2025-07-03,3652.58,Weekly,Clothing,Platinum,Australia,Perth,Active
CUST_000741,Brittany Bryant,sandragonzales@example.org,001-889-904-2046x730,50,Male,2022-09-27,2025-06-01,385.98,Rarely,Home,Bronze,Canada,Ottawa,Inactive
CUST_000742,Kyle Savage,adawson@example.org,692-613-3290,24,Female,2021-06-02,2024-08-10,2342.07,Quarterly,Books,Gold,UK,Glasgow,Active
CUST_000743,Janice Ramos,belinda45@example.net,815.266.8777x3604,57,Female,2022-12-10,2025-06-11,12315.9,Weekly,Home,Platinum,Germany,Munich,Active
CUST_000744,Krista Nelson,conradcarol@example.com,+1-281-695-2642x208,29,Female,2024-05-15,2024-10-27,6852.98,Monthly,Electronics,Platinum,Germany,Hamburg,Inactive
CUST_000745,Jasmin Reyes,catherinechurch@example.net,826-291-4507x5109,63,Female,2022-01-12,2024-08-30,4593.98,Quarterly,Electronics,Platinum,Canada,Montreal,Churned
CUST_000746,Patricia Morrison,ajordan@example.org,9188824229,44,Female,2021-05-07,2025-05-05,4965.5,Quarterly,Clothing,Platinum,UK,London,Inactive
CUST_000747,Dawn Richardson,lindsay75@example.com,460.945.8328,18,Female,2023-12-03,2024-10-24,4132.08,Quarterly,Home,Platinum,Germany,Frankfurt,Inactive
CUST_000748,Christopher Williams,xmendez@example.com,558-475-9473x4255,39,Male,2021-11-06,2025-03-14,4478.57,Monthly,Home,Platinum,USA,New York,Inactive
CUST_000749,Nicole Lawrence,tammy16@example.com,001-486-896-4773x772,29,Male,2023-05-03,2025-05-08,8706.82,Monthly,Clothing,Platinum,USA,Los Angeles,Inactive
CUST_000750,Jessica Hill,lisahicks@example.net,+1-749-358-4602x636,33,Female,2021-05-16,2024-08-23,64.09,Rarely,Clothing,Bronze,Germany,Berlin,Churned
CUST_000751,Michael Williams,kristin21@example.org,001-900-465-4536x76683,24,Male,2024-06-19,2024-09-25,6266.31,Weekly,Books,Platinum,USA,Los Angeles,Active
CUST_000752,Angelica Rollins,daymichael@example.org,538-482-3270x9956,18,Male,2024-12-31,2025-04-06,2417.52,Monthly,Electronics,Gold,UK,Leeds,Active
CUST_000753,Allison Graham,khooper@example.org,(673)797-7366x7329,38,Female,2021-12-31,2024-08-14,1517.54,Quarterly,Sports,Gold,Australia,Perth,Active
CUST_000754,Margaret Townsend,zacosta@example.org,985.687.6375,34,Male,2023-01-15,2024-11-06,9000.3,Monthly,Home,Platinum,Canada,Ottawa,Active
CUST_000755,Justin Garcia,kevin11@example.org,397-204-3808,40,Female,2023-06-07,2025-01-12,2047.88,Quarterly,Books,Gold,UK,Manchester,Churned
CUST_000756,Heather Mcdaniel,ryanbradley@example.org,704-343-4853x8720,23,Male,2021-03-28,2024-12-17,4812.55,Quarterly,Sports,Platinum,USA,Houston,Active
CUST_000757,Laura Wallace,kellyburns@example.org,737.985.6594x49273,58,Male,2024-03-27,2025-04-14,1861.83,Quarterly,Sports,Gold,Canada,Vancouver,Active
CUST_000758,Andrew Buchanan,caroline02@example.com,(223)894-7614x34147,52,Male,2025-04-01,2025-05-27,1616.27,Quarterly,Books,Gold,USA,New York,Active
CUST_000759,Francisco Murphy,michaelhays@example.net,224.419.5927x907,40,Female,2022-03-01,2025-06-01,3041.27,Quarterly,Books,Platinum,Canada,Ottawa,Active
CUST_000760,Henry Jackson,charleswalsh@example.net,001-985-514-4493x49010,34,Male,2021-12-04,2024-11-24,11189.87,Weekly,Home,Platinum,Canada,Toronto,Active
CUST_000761,Sarah Conner,medinaharold@example.net,001-270-632-8863x179,35,Female,2025-01-20,2025-03-08,7546.32,Monthly,Clothing,Platinum,Canada,Montreal,Active
CUST_000762,Robert Berg,ulewis@example.com,001-662-599-3500x568,29,Male,2025-04-11,2025-06-27,302.03,Monthly,Electronics,Bronze,UK,Birmingham,Inactive
CUST_000763,Kimberly Thomas,iarnold@example.org,(460)666-5711,45,Female,2023-09-29,2024-07-18,313.31,Monthly,Books,Bronze,UK,Birmingham,Active
CUST_000764,Kayla Pope,courtney54@example.org,+1-652-958-1147x5906,20,Female,2024-12-05,2025-03-21,363.73,Monthly,Sports,Bronze,Germany,Frankfurt,Churned
CUST_000765,Deanna Cox,joshua89@example.net,411-557-2595,42,Female,2022-03-18,2024-07-23,5969.94,Monthly,Sports,Platinum,Canada,Ottawa,Active
CUST_000766,Laura Rodriguez,ramseydebra@example.com,(458)346-6206x539,51,Female,2022-04-03,2025-05-02,3059.31,Quarterly,Electronics,Platinum,Australia,Perth,Inactive
CUST_000767,Mackenzie Fernandez,stevencampbell@example.org,+1-892-596-6948,50,Female,2024-07-11,2024-09-27,1199.76,Rarely,Sports,Silver,Australia,Sydney,Active
CUST_000768,Jonathan Soto,bgarza@example.net,(309)860-2453,62,Male,2025-03-31,2025-05-27,11287.08,Weekly,Books,Platinum,UK,Glasgow,Active
CUST_000769,Michelle Bowers,youngangelica@example.org,8465283823,18,Female,2023-01-18,2025-04-26,2071.5,Quarterly,Home,Gold,UK,London,Active
CUST_000770,Danny Knight,graycody@example.com,001-498-495-8348x55626,53,Female,2023-12-20,2024-12-21,1951.39,Quarterly,Books,Gold,USA,Phoenix,Inactive
CUST_000771,Ronald Andrews,nkeith@example.org,(232)318-7518x914,45,Female,2021-09-22,2024-07-13,1305.69,Rarely,Books,Silver,Canada,Toronto,Active
CUST_000772,Michael Chandler,jwatson@example.com,+1-401-996-3614x3330,26,Male,2023-12-31,2024-07-19,1489.38,Monthly,Electronics,Silver,USA,Los Angeles,Active
CUST_000773,Nancy Spencer,wking@example.org,925-471-0140,53,Female,2023-09-26,2025-01-06,5131.86,Monthly,Electronics,Platinum,USA,Houston,Active
CUST_000774,Linda Potter,kathryn23@example.com,4467102072,30,Female,2024-12-09,2025-03-14,8424.42,Weekly,Sports,Platinum,USA,New York,Active
CUST_000775,Ashley Stephens,kelliebates@example.net,(878)436-0498x710,43,Female,2025-05-24,2025-05-30,2886.39,Quarterly,Sports,Gold,Canada,Vancouver,Active
CUST_000776,Justin Riley,stephanie82@example.com,567-666-9832,72,Male,2025-01-22,2025-07-04,34.62,Rarely,Electronics,Bronze,USA,Phoenix,Active
CUST_000777,Justin Miller,qfox@example.com,+1-602-387-3526x222,36,Female,2021-11-05,2024-07-24,1892.73,Monthly,Home,Gold,Germany,Munich,Active
CUST_000778,Rose Wright,brownwilliam@example.org,+1-754-759-5425x83855,60,Male,2024-11-21,2025-04-03,6979.03,Monthly,Books,Platinum,Australia,Perth,Active
CUST_000779,Mark Mays,tomstuart@example.net,+1-681-289-9172x83444,41,Male,2022-07-10,2025-04-26,560.75,Monthly,Electronics,Silver,Germany,Frankfurt,Active
CUST_000780,Matthew Mcgee,adam70@example.org,(265)591-1574x3025,20,Female,2021-06-07,2024-07-11,19390.88,Weekly,Home,Platinum,Australia,Adelaide,Active
CUST_000781,Jill Ashley,charlotte62@example.com,867-843-0471,45,Female,2022-10-03,2025-05-28,568.2,Rarely,Sports,Silver,UK,Glasgow,Churned
CUST_000782,Samuel Gross,meghanblake@example.net,+1-260-430-0854x4606,59,Female,2020-09-25,2025-03-18,2302.04,Monthly,Sports,Gold,Australia,Sydney,Active
CUST_000783,Lori Singleton,ryanmiddleton@example.com,+1-308-993-6580,29,Female,2023-07-19,2025-06-24,3482.34,Quarterly,Electronics,Platinum,Germany,Hamburg,Inactive
CUST_000784,Timothy Escobar,cindymullins@example.com,343.332.2497x76732,62,Male,2020-10-01,2025-01-03,5707.85,Weekly,Sports,Platinum,USA,Chicago,Inactive
CUST_000785,Ann Harris,bellkrista@example.com,(486)420-0019x38915,63,Male,2022-03-26,2025-06-04,6877.97,Monthly,Sports,Platinum,Australia,Sydney,Active
CUST_000786,Lauren Golden,sheilaschmidt@example.org,445.859.2445,79,Male,2024-10-30,2025-04-05,14183.63,Weekly,Clothing,Platinum,UK,London,Churned
CUST_000787,Dr. Frank Vasquez,bradley26@example.com,(423)564-8771x78125,48,Other,2024-06-26,2024-10-31,328.87,Rarely,Electronics,Bronze,USA,Phoenix,Churned
CUST_000788,Sandra Hicks,stephanie56@example.org,+1-639-693-9109x8598,23,Female,2021-09-02,2024-07-09,9517.78,Monthly,Sports,Platinum,USA,Phoenix,Churned
CUST_000789,Maria Hicks,afrancis@example.org,822.233.8041,18,Male,2024-10-11,2025-04-08,1213.18,Quarterly,Sports,Silver,USA,Phoenix,Active
CUST_000790,Gregory Boyd,elopez@example.org,486-564-8383,66,Male,2024-10-23,2025-01-15,2128.47,Monthly,Sports,Gold,UK,Manchester,Active
CUST_000791,Ryan Davis,vanessa21@example.org,963.581.8751,25,Male,2024-04-21,2025-03-18,2373.04,Monthly,Clothing,Gold,Germany,Cologne,Active
CUST_000792,Keith White,amorton@example.org,943-698-6436x315,21,Male,2020-12-16,2024-09-11,5641.98,Monthly,Electronics,Platinum,UK,Leeds,Inactive
CUST_000793,Lori Jones,jasontaylor@example.org,9094959396,24,Female,2024-09-14,2025-05-09,3881.3,Quarterly,Books,Platinum,UK,Glasgow,Active
CUST_000794,George Brown,uburnett@example.org,(818)716-3881x3552,45,Male,2021-07-04,2024-07-14,6561.27,Weekly,Home,Platinum,Germany,Hamburg,Active
CUST_000795,Lee Blake,joshua67@example.net,606-538-0568,43,Male,2022-01-29,2025-03-15,10769.05,Weekly,Sports,Platinum,Australia,Adelaide,Churned
CUST_000796,Shelby Gay,jasonreyes@example.org,311-529-3692x999,18,Female,2024-07-18,2025-06-15,606.2,Rarely,Home,Silver,UK,Leeds,Churned
CUST_000797,Wyatt Cervantes,brianmartin@example.com,+1-983-835-9537x3984,47,Female,2024-03-05,2025-04-01,932.07,Quarterly,Books,Silver,UK,London,Churned
CUST_000798,Stephen Mitchell,khull@example.net,(319)516-8178x93608,44,Female,2023-11-01,2024-08-07,3864.41,Quarterly,Clothing,Platinum,Germany,Munich,Churned
CUST_000799,William Butler,fordkevin@example.com,(573)561-2416,36,Male,2021-12-28,2024-11-22,6273.79,Monthly,Home,Platinum,USA,Los Angeles,Active
CUST_000800,Derek Simon,jasonortiz@example.com,001-516-577-1832x6199,21,Male,2022-11-18,2025-02-02,4493.08,Monthly,Clothing,Platinum,Australia,Melbourne,Inactive
CUST_000801,Kimberly Green,nicole60@example.org,745-764-4503,53,Female,2020-10-10,2024-10-10,1493.42,Rarely,Clothing,Silver,UK,Leeds,Active
CUST_000802,Cesar Bradford,vincentnavarro@example.com,549-787-9660,47,Male,2023-09-09,2025-05-02,3728.52,Monthly,Books,Platinum,USA,Los Angeles,Active
CUST_000803,Charles Williams,georgegonzalez@example.org,(933)567-0204x7732,77,Male,2023-09-27,2024-08-04,15988.95,Weekly,Home,Platinum,UK,Birmingham,Active
CUST_000804,Derek Roth,eroberson@example.com,691.490.6848,54,Male,2021-12-23,2025-05-13,8824.26,Monthly,Books,Platinum,Germany,Hamburg,Inactive
CUST_000805,Philip Johnson,kristopherbrady@example.net,001-656-626-7336,50,Male,2022-11-03,2025-03-22,8034.52,Monthly,Clothing,Platinum,Canada,Ottawa,Active
CUST_000806,Elizabeth Anderson,amanda06@example.net,4379360656,45,Male,2022-03-16,2025-02-10,1114.55,Quarterly,Books,Silver,Canada,Toronto,Churned
CUST_000807,Monica Harris,bryan24@example.net,637.570.2442,50,Female,2021-08-24,2024-07-27,1601.18,Quarterly,Books,Gold,Germany,Cologne,Active
CUST_000808,Christian Luna,david17@example.net,688-533-4464,18,Female,2021-02-24,2024-12-02,1060.6,Rarely,Books,Silver,Canada,Ottawa,Active
CUST_000809,Julia Brown,samanthabaker@example.net,7126626976,36,Female,2022-09-29,2024-11-27,8759.98,Monthly,Sports,Platinum,USA,Phoenix,Churned
CUST_000810,Sean Davis,johnsonnathaniel@example.net,202-821-3317x750,45,Male,2021-07-04,2024-11-15,4859.58,Quarterly,Clothing,Platinum,Germany,Munich,Active
CUST_000811,Allison Lopez,larry16@example.net,685.511.7839x56169,18,Male,2025-04-01,2025-04-06,2833.45,Quarterly,Home,Gold,UK,Glasgow,Inactive
CUST_000812,Katie Gonzalez,qgilbert@example.com,394.269.8175x34688,43,Female,2020-07-23,2025-05-18,857.62,Rarely,Clothing,Silver,Canada,Montreal,Churned
CUST_000813,Jeffrey Brooks,lisa17@example.com,362.688.4138x5643,23,Other,2022-08-29,2024-08-10,1286.3,Quarterly,Sports,Silver,UK,Manchester,Active
CUST_000814,Nancy Fleming,amyrobinson@example.net,(498)692-7529x034,40,Female,2023-05-13,2025-05-29,3810.65,Quarterly,Books,Platinum,USA,Phoenix,Inactive
CUST_000815,Julie Carter,bcooper@example.net,703.335.6837x394,18,Female,2023-04-02,2025-01-08,239.61,Quarterly,Home,Bronze,Australia,Melbourne,Active
CUST_000816,Laura Andrews,joshua52@example.com,894-893-3067,47,Male,2023-05-09,2024-09-01,6289.02,Monthly,Sports,Platinum,Germany,Munich,Inactive
CUST_000817,Jorge Mills,jenniferchristensen@example.com,652.938.9376x83837,37,Female,2024-06-03,2024-10-14,2996.82,Quarterly,Electronics,Gold,Canada,Toronto,Active
CUST_000818,David Maxwell,kristy04@example.org,3258998969,36,Male,2022-12-12,2024-11-25,3776.75,Monthly,Electronics,Platinum,Canada,Calgary,Inactive
CUST_000819,Christine Powers,michaelbrown@example.net,533.228.2687x2173,18,Female,2023-08-24,2024-09-10,808.38,Rarely,Sports,Silver,Germany,Munich,Active
CUST_000820,Michael Garza,hortiz@example.net,001-496-982-4715,23,Female,2020-12-31,2025-06-03,2842.12,Quarterly,Clothing,Gold,Canada,Montreal,Inactive
CUST_000821,Tamara Schultz,kpena@example.org,001-882-462-3754x534,29,Male,2024-03-11,2025-05-02,3774.47,Quarterly,Books,Platinum,Australia,Melbourne,Active
CUST_000822,Evelyn Cole,huynhmartha@example.com,721-950-7850,18,Female,2023-05-01,2024-10-02,3488.68,Quarterly,Electronics,Platinum,Germany,Cologne,Churned
CUST_000823,Brian Smith,johnny57@example.net,001-635-603-0414,57,Male,2024-05-08,2024-09-19,1393.89,Rarely,Home,Silver,Canada,Ottawa,Inactive
CUST_000824,Lindsey Bailey,kevinhill@example.org,420.851.4564,53,Male,2021-01-25,2025-01-20,8935.26,Monthly,Clothing,Platinum,Canada,Calgary,Active
CUST_000825,Tina Pugh,nwilliams@example.com,001-275-879-4456,26,Male,2023-02-21,2025-01-18,6060.66,Monthly,Electronics,Platinum,Canada,Toronto,Inactive
CUST_000826,Susan Bates,mwalter@example.net,001-268-267-0346x2655,36,Female,2021-08-23,2025-03-27,5526.32,Monthly,Books,Platinum,UK,Birmingham,Inactive
CUST_000827,Thomas Lucero,juan33@example.org,+1-938-820-9427x1666,18,Female,2023-09-02,2025-04-27,4578.61,Weekly,Electronics,Platinum,UK,Leeds,Active
CUST_000828,Cameron Thompson,klong@example.com,001-583-783-7418,36,Male,2020-08-01,2024-08-25,3675.01,Quarterly,Electronics,Platinum,Canada,Calgary,Active
CUST_000829,Christian Kennedy,whitekevin@example.com,516-856-5683,53,Female,2024-03-14,2025-04-26,4305.16,Monthly,Sports,Platinum,Australia,Brisbane,Active
CUST_000830,Timothy Sanford,atkinsthomas@example.com,001-912-959-2389x6736,72,Male,2020-09-21,2024-08-19,2807.31,Quarterly,Clothing,Gold,Germany,Cologne,Active
CUST_000831,David Garza DDS,jean44@example.net,(838)859-6704x600,23,Other,2020-07-12,2025-06-07,759.98,Rarely,Home,Silver,USA,Chicago,Churned
CUST_000832,Susan Gonzalez,krangel@example.com,+1-768-364-2605,38,Male,2021-07-21,2025-06-24,5131.47,Monthly,Books,Platinum,Canada,Vancouver,Active
CUST_000833,Jennifer Bradley,anthonytiffany@example.org,766.769.2036,57,Male,2020-11-02,2025-04-06,915.25,Quarterly,Books,Silver,Canada,Montreal,Inactive
CUST_000834,Julie Sanchez,ediaz@example.com,9574135367,29,Female,2022-05-05,2025-03-06,13571.7,Weekly,Books,Platinum,Australia,Sydney,Active
CUST_000835,Carol Stark,thomasjesse@example.net,818-713-6441x6105,24,Other,2021-08-19,2025-06-03,3363.67,Monthly,Clothing,Platinum,USA,New York,Inactive
CUST_000836,Carrie Prince,ndelgado@example.net,528.806.5976x433,51,Male,2024-03-23,2024-11-12,14902.55,Weekly,Home,Platinum,Germany,Berlin,Active
CUST_000837,Jason Montes,fdouglas@example.org,399.367.6468,23,Male,2020-07-20,2025-01-13,294.61,Monthly,Sports,Bronze,Australia,Melbourne,Active
CUST_000838,Madeline Armstrong,michaelmoore@example.org,468.796.7675x72467,41,Male,2023-06-04,2024-11-20,11702.1,Weekly,Electronics,Platinum,Germany,Cologne,Active
CUST_000839,Jonathan Adams,wilsonkristin@example.com,874-651-1844,47,Male,2020-12-31,2025-03-04,2422.49,Monthly,Books,Gold,UK,Manchester,Inactive
CUST_000840,Kyle Miller,blankenshiprussell@example.org,418-978-8956,43,Male,2024-10-18,2024-12-12,1648.5,Quarterly,Books,Gold,UK,Manchester,Active
CUST_000841,Jacqueline Valdez,npierce@example.org,+1-927-372-3876x4415,18,Female,2023-07-01,2025-05-26,2577.98,Quarterly,Clothing,Gold,Germany,Berlin,Active
CUST_000842,Brian Jones,clopez@example.com,+1-917-737-1403,74,Other,2022-12-08,2025-01-02,1724.15,Quarterly,Clothing,Gold,UK,Birmingham,Active
CUST_000843,Joan Hanson,brian69@example.net,7706894831,21,Female,2020-12-29,2025-05-28,4082.9,Quarterly,Sports,Platinum,Germany,Cologne,Active
CUST_000844,Stephen Moore,wibarra@example.net,(380)387-3491x323,36,Male,2025-01-27,2025-02-01,3309.22,Weekly,Clothing,Platinum,Canada,Calgary,Churned
CUST_000845,Troy Collins,dmyers@example.org,+1-519-295-0902x513,43,Male,2025-05-23,2025-06-17,1715.68,Weekly,Clothing,Gold,Australia,Brisbane,Inactive
CUST_000846,William Campbell,dawn24@example.net,+1-864-774-1139x1834,26,Male,2022-12-20,2024-11-29,1318.59,Rarely,Sports,Silver,Australia,Sydney,Inactive
CUST_000847,Raymond Anderson,david82@example.org,420.621.7864x35877,47,Female,2024-03-14,2024-11-23,8064.45,Monthly,Electronics,Platinum,Australia,Sydney,Active
CUST_000848,Carl Wallace,wallacebrian@example.com,+1-951-204-4095x59127,67,Female,2025-04-06,2025-05-03,4940.41,Quarterly,Electronics,Platinum,Australia,Sydney,Active
CUST_000849,Alan Horton,joanserrano@example.net,001-448-477-1407x8102,20,Female,2025-01-28,2025-05-05,1408.84,Quarterly,Home,Silver,Australia,Sydney,Active
CUST_000850,Stephanie Carter,christopherhunter@example.org,(499)489-4295x220,35,Female,2023-02-25,2024-07-11,9652.62,Monthly,Clothing,Platinum,UK,Leeds,Inactive
CUST_000851,David Chambers,william01@example.net,522-776-8365x147,42,Male,2021-10-13,2025-06-26,3084.1,Quarterly,Electronics,Platinum,Germany,Berlin,Active
CUST_000852,Rachel Martin,meltonchristopher@example.net,223-285-9632x262,18,Male,2025-01-15,2025-06-19,3353.21,Quarterly,Home,Platinum,Germany,Cologne,Active
CUST_000853,Billy Schwartz,burtonpamela@example.org,628.510.8287x46808,32,Female,2023-01-04,2024-12-20,278.77,Rarely,Books,Bronze,USA,Chicago,Active
CUST_000854,Amanda Roberts,lindsey23@example.org,(474)522-7178x213,26,Female,2023-02-16,2025-05-19,3811.03,Quarterly,Books,Platinum,Australia,Sydney,Active
CUST_000855,Gwendolyn Hicks,williamobrien@example.com,9285916248,18,Male,2022-11-27,2024-12-24,6006.32,Weekly,Electronics,Platinum,Australia,Sydney,Active
CUST_000856,Russell Wilson,amanda84@example.org,001-953-724-4915x128,30,Female,2020-10-07,2024-08-08,6334.21,Monthly,Sports,Platinum,Canada,Calgary,Inactive
CUST_000857,Deborah Black,georgejeffrey@example.net,544-409-7453x91619,18,Female,2023-02-24,2024-12-22,1573.45,Monthly,Electronics,Gold,UK,Leeds,Active
CUST_000858,Rodney Coleman,vreed@example.com,3178064458,37,Female,2024-12-11,2025-06-01,8448.31,Monthly,Home,Platinum,USA,Houston,Inactive
CUST_000859,Marvin Mercado,vsmith@example.net,792.939.6790x20245,39,Female,2023-01-17,2024-07-29,509.89,Rarely,Books,Silver,Canada,Calgary,Active
CUST_000860,Amanda Ingram,rogerstanya@example.net,7975878297,35,Female,2024-01-21,2025-06-25,1016.17,Weekly,Home,Silver,UK,Manchester,Inactive
CUST_000861,Jonathan Knight,pcoffey@example.com,(687)364-0123,45,Female,2022-08-21,2024-11-10,4906.02,Quarterly,Clothing,Platinum,UK,Manchester,Active
CUST_000862,Christian Fitzpatrick,grobbins@example.com,+1-337-413-7963x84118,40,Male,2022-03-18,2024-11-10,1266.54,Monthly,Clothing,Silver,Germany,Hamburg,Inactive
CUST_000863,Peter White,robert17@example.org,379.342.1910,38,Female,2022-01-04,2025-02-06,18120.88,Weekly,Home,Platinum,Germany,Berlin,Inactive
CUST_000864,Jennifer Ellis,christopher72@example.net,922-872-6277x51709,49,Male,2023-04-19,2025-06-24,4421.76,Quarterly,Books,Platinum,UK,Glasgow,Active
CUST_000865,Lisa Hanson,alexa74@example.com,001-639-769-2529,46,Male,2021-10-22,2024-07-14,2166.74,Quarterly,Home,Gold,UK,Leeds,Active
CUST_000866,Miranda West,danielgill@example.org,6467501317,58,Female,2023-12-06,2025-04-03,9837.13,Monthly,Electronics,Platinum,Germany,Hamburg,Churned
CUST_000867,Travis Terrell,emily18@example.net,(570)921-3907x1478,34,Male,2022-09-01,2025-06-05,1261.37,Quarterly,Electronics,Silver,Germany,Cologne,Active
CUST_000868,Meghan Stone,mgill@example.net,001-860-729-0286,37,Male,2022-09-03,2025-02-06,495.17,Rarely,Sports,Bronze,USA,New York,Churned
CUST_000869,Wayne Wilson,tonya55@example.net,877-575-9824x02522,42,Male,2024-01-16,2025-01-16,8371.96,Weekly,Clothing,Platinum,UK,Leeds,Active
CUST_000870,Amanda Becker,mcfarlandmark@example.org,(976)385-6071x00603,39,Female,2022-03-27,2025-01-08,7531.27,Monthly,Books,Platinum,Germany,Berlin,Churned
CUST_000871,Joshua Williams,iharrison@example.com,(349)873-8428,29,Female,2022-04-03,2024-12-13,1595.87,Monthly,Sports,Gold,Canada,Calgary,Churned
CUST_000872,Crystal Campbell,gfischer@example.net,722.925.7126x23574,62,Female,2023-03-16,2025-03-12,3355.95,Quarterly,Electronics,Platinum,Canada,Toronto,Active
CUST_000873,Erika Ashley,feliciahess@example.org,907-989-7480x357,63,Female,2022-06-08,2025-06-19,4129.22,Weekly,Clothing,Platinum,Germany,Hamburg,Churned
CUST_000874,Keith Reid,millersherry@example.org,(557)592-1610x273,66,Male,2024-09-27,2024-10-13,1455.33,Rarely,Electronics,Silver,UK,Leeds,Active
CUST_000875,William Kaiser,millererica@example.org,5663102289,32,Female,2020-10-04,2025-06-30,3210.51,Quarterly,Clothing,Platinum,USA,Houston,Inactive
CUST_000876,Kenneth Valdez DDS,pnunez@example.com,799.549.5244x097,18,Female,2025-03-24,2025-05-19,7950.83,Monthly,Home,Platinum,Australia,Brisbane,Inactive
CUST_000877,Natalie Miller,shannon96@example.net,8053001810,33,Male,2024-02-02,2024-11-13,3694.64,Quarterly,Books,Platinum,Germany,Munich,Active
CUST_000878,Jessica Alvarez,jtorres@example.net,(775)683-1585,51,Female,2021-06-11,2024-07-28,795.6,Quarterly,Home,Silver,Australia,Melbourne,Active
CUST_000879,Alex Mclaughlin,hthomas@example.net,(272)735-6040,18,Male,2024-03-25,2025-03-23,1391.75,Rarely,Electronics,Silver,USA,Los Angeles,Active
CUST_000880,Laura Adams,pwilliams@example.org,+1-685-232-5760,74,Female,2021-11-16,2024-08-29,4839.06,Monthly,Electronics,Platinum,UK,Leeds,Inactive
CUST_000881,Matthew Jones,brandonburnett@example.com,634-697-5990x9943,28,Female,2024-04-14,2024-08-19,338.31,Rarely,Home,Bronze,Australia,Sydney,Inactive
CUST_000882,Hunter Brooks,gallison@example.com,(342)383-2015x59432,32,Male,2022-12-21,2024-08-04,2872.91,Quarterly,Books,Gold,Canada,Toronto,Inactive
CUST_000883,Sean Pierce,rodriguezdonald@example.org,823.890.0383x4346,44,Female,2022-11-03,2024-08-02,3969.42,Monthly,Books,Platinum,UK,Manchester,Inactive
