order_id,customer_email,order_date,product_category,product_subcategory,order_value,shipping_cost,discount_percentage,delivery_days,customer_satisfaction,return_requested,marketing_channel,device_type,payment_method
ORD_0001286,denise49@example.net,2025-05-05,Home,Furniture,471.07,0.0,0.15,5,5,False,Paid Search,Tablet,Credit Card
ORD_0001287,edward19@example.org,2024-08-09,Books,Educational,48.41,8.43,0.39,5,2,False,Email,Mobile,Credit Card
ORD_0001288,grahampatrick@example.net,2024-03-06,Books,Fiction,57.9,4.09,0.45,14,5,False,Organic,Desktop,Debit Card
ORD_0001289,hector96@example.com,2024-05-18,Home,Furniture,284.45,0.0,0.36,4,3,False,Email,Tablet,Credit Card
ORD_0001290,craigkelly@example.net,2023-09-06,Sports,Outdoor,317.23,0.0,0.49,11,2,False,Organic,Mobile,PayPal
ORD_0001291,mossalyssa@example.com,2023-12-13,Home,Furniture,760.23,0.0,0.48,6,4,False,Paid Search,Desktop,Digital Wallet
ORD_0001292,pmartin@example.com,2024-02-03,Home,Kitchen,377.63,0.0,0.42,14,1,True,Organic,Tablet,PayPal
ORD_0001293,ericacrawford@example.net,2023-08-31,Sports,Fitness,280.2,0.0,0.5,4,2,False,Organic,Mobile,Debit Card
ORD_0001294,moralesrichard@example.net,2025-01-25,Sports,Fitness,150.23,0.0,0.33,12,1,False,Social Media,Mobile,Credit Card
ORD_0001295,walkerdesiree@example.net,2023-09-24,Fashion,Shoes,281.46,0.0,0.49,11,1,True,Organic,Desktop,Digital Wallet
ORD_0001296,dharvey@example.com,2025-06-29,Beauty,Makeup,147.23,0.0,0.36,6,3,False,Email,Mobile,Credit Card
ORD_0001297,chanchristina@example.org,2024-04-25,Home,Kitchen,623.37,0.0,0.48,2,4,False,Email,Mobile,PayPal
ORD_0001298,andrewschwartz@example.net,2024-09-16,Books,Non-fiction,42.36,14.02,0.06,6,4,False,Email,Mobile,Digital Wallet
ORD_0001299,crystaldecker@example.org,2024-10-27,Beauty,Hair Care,91.85,3.33,0.25,1,5,False,Organic,Desktop,Credit Card
ORD_0001300,curryshawn@example.net,2024-02-08,Fashion,Jewelry,290.99,0.0,0.08,4,5,False,Social Media,Mobile,Credit Card
ORD_0001301,brendafarley@example.org,2024-01-29,Fashion,Jewelry,78.87,4.93,0.28,8,2,False,Paid Search,Tablet,Debit Card
ORD_0001302,dawn07@example.com,2025-02-08,Home,Furniture,322.27,0.0,0.22,5,3,False,Organic,Desktop,Credit Card
ORD_0001303,rosejoel@example.com,2024-01-24,Beauty,Fragrance,136.62,0.0,0.31,12,2,False,Referral,Mobile,Digital Wallet
ORD_0001304,vhill@example.net,2023-09-06,Home,Furniture,670.24,0.0,0.1,10,5,True,Organic,Mobile,Credit Card
ORD_0001305,haydendoris@example.net,2024-11-03,Beauty,Fragrance,43.65,12.76,0.26,12,3,False,Organic,Desktop,PayPal
ORD_0001306,karen33@example.org,2024-07-04,Beauty,Fragrance,136.3,0.0,0.41,1,5,False,Social Media,Mobile,Credit Card
ORD_0001307,jamesmitchell@example.org,2024-08-11,Home,Garden,446.13,0.0,0.43,4,4,False,Organic,Mobile,Debit Card
ORD_0001308,dhernandez@example.org,2024-08-21,Electronics,Laptops,1047.4,0.0,0.22,8,2,False,Referral,Desktop,PayPal
ORD_0001309,jennifermathews@example.com,2024-03-01,Beauty,Fragrance,45.92,12.08,0.24,13,1,False,Organic,Mobile,Credit Card
ORD_0001310,bruce04@example.com,2024-03-04,Books,Educational,34.27,8.51,0.27,1,3,False,Referral,Desktop,PayPal
ORD_0001311,ssimpson@example.net,2025-04-15,Sports,Outdoor,310.83,0.0,0.41,7,1,False,Email,Mobile,Credit Card
ORD_0001312,acox@example.net,2024-07-20,Home,Kitchen,317.34,0.0,0.2,2,5,False,Email,Tablet,Credit Card
ORD_0001313,hmorse@example.com,2024-11-18,Fashion,Jewelry,258.64,0.0,0.33,7,2,False,Email,Mobile,Debit Card
ORD_0001314,sarahbanks@example.org,2024-09-03,Fashion,Accessories,284.15,0.0,0.16,8,2,False,Organic,Tablet,PayPal
ORD_0001315,garciabrenda@example.org,2025-06-02,Sports,Team Sports,245.71,0.0,0.33,14,1,False,Organic,Tablet,Debit Card
ORD_0001316,pamryan@example.com,2024-06-20,Books,Children,8.23,11.07,0.01,2,4,False,Organic,Mobile,Debit Card
ORD_0001317,hernandezpatrick@example.com,2025-06-26,Beauty,Makeup,101.35,0.0,0.37,3,1,False,Email,Tablet,Credit Card
ORD_0001318,williamskelly@example.org,2025-03-05,Home,Kitchen,122.11,0.0,0.38,4,1,False,Social Media,Tablet,Credit Card
ORD_0001319,ljones@example.net,2025-02-01,Home,Kitchen,161.87,0.0,0.43,7,4,False,Referral,Mobile,Digital Wallet
ORD_0001320,hthomas@example.net,2025-05-10,Sports,Water Sports,44.94,5.55,0.19,8,2,False,Paid Search,Mobile,Credit Card
ORD_0001321,tbell@example.net,2025-06-21,Books,Children,37.63,11.0,0.33,13,1,False,Social Media,Tablet,Credit Card
ORD_0001322,schultzjessica@example.org,2024-08-16,Sports,Fitness,261.7,0.0,0.13,6,4,False,Social Media,Mobile,PayPal
ORD_0001323,jackobrien@example.org,2024-11-19,Home,Furniture,418.55,0.0,0.26,4,2,False,Referral,Mobile,Credit Card
ORD_0001324,gonzalesrachel@example.org,2024-12-18,Books,Fiction,13.15,9.16,0.43,1,1,False,Paid Search,Mobile,PayPal
ORD_0001325,josephmorris@example.com,2023-11-27,Home,Furniture,428.67,0.0,0.12,7,1,False,Social Media,Mobile,PayPal
ORD_0001326,rjones@example.org,2025-01-11,Beauty,Fragrance,27.04,10.02,0.47,10,4,False,Paid Search,Tablet,PayPal
ORD_0001327,randolphdebra@example.net,2023-07-29,Home,Garden,317.43,0.0,0.05,8,4,False,Organic,Mobile,Credit Card
ORD_0001328,martinezchristopher@example.com,2024-08-13,Beauty,Fragrance,102.4,0.0,0.36,8,3,False,Paid Search,Tablet,Credit Card
ORD_0001329,darren99@example.com,2023-12-19,Fashion,Jewelry,182.92,0.0,0.26,13,3,False,Email,Mobile,PayPal
ORD_0001330,megansanchez@example.net,2025-01-28,Fashion,Clothing,102.72,0.0,0.31,13,2,False,Social Media,Mobile,Credit Card
ORD_0001331,upena@example.com,2023-12-29,Sports,Fitness,322.69,0.0,0.07,5,4,False,Organic,Desktop,Credit Card
ORD_0001332,bwilliams@example.org,2024-05-10,Sports,Water Sports,136.36,0.0,0.28,8,5,False,Paid Search,Mobile,Digital Wallet
ORD_0001333,iadams@example.com,2025-04-21,Electronics,Smartphones,1127.11,0.0,0.21,3,2,False,Social Media,Mobile,Digital Wallet
ORD_0001334,valerie65@example.com,2024-08-13,Fashion,Accessories,286.41,0.0,0.43,6,5,False,Organic,Tablet,Credit Card
ORD_0001335,ericbutler@example.com,2023-10-23,Electronics,Audio,388.48,0.0,0.27,2,2,True,Organic,Mobile,Credit Card
ORD_0001336,kblake@example.net,2024-05-31,Beauty,Skincare,31.04,12.64,0.5,1,5,False,Organic,Mobile,PayPal
ORD_0001337,bryancox@example.org,2023-07-27,Electronics,Gaming,432.63,0.0,0.19,5,1,False,Paid Search,Mobile,Credit Card
ORD_0001338,michelle90@example.net,2024-11-27,Beauty,Fragrance,129.49,0.0,0.2,4,2,False,Referral,Mobile,PayPal
ORD_0001339,riosrobert@example.net,2024-07-16,Books,Educational,51.11,4.04,0.18,14,4,False,Organic,Mobile,Digital Wallet
ORD_0001340,kimberlytrujillo@example.org,2023-11-11,Books,Children,9.38,5.21,0.4,12,2,False,Referral,Mobile,Debit Card
ORD_0001341,burtonmelissa@example.org,2024-08-28,Home,Decor,449.45,0.0,0.13,1,1,False,Email,Mobile,Credit Card
ORD_0001342,smithtravis@example.net,2025-05-07,Electronics,Audio,281.22,0.0,0.16,2,2,False,Paid Search,Desktop,PayPal
ORD_0001343,amy62@example.net,2025-06-28,Books,Non-fiction,59.99,7.82,0.25,6,1,False,Paid Search,Mobile,Credit Card
ORD_0001344,sweber@example.com,2024-12-20,Electronics,Smartphones,1394.03,0.0,0.38,14,4,False,Organic,Tablet,Credit Card
ORD_0001345,elawson@example.com,2024-04-07,Fashion,Accessories,216.0,0.0,0.08,2,5,False,Referral,Mobile,PayPal
ORD_0001346,msilva@example.org,2025-02-06,Fashion,Shoes,162.39,0.0,0.35,13,4,False,Email,Mobile,PayPal
ORD_0001347,huntcharles@example.net,2024-01-19,Electronics,Audio,372.52,0.0,0.22,11,1,False,Organic,Mobile,Credit Card
ORD_0001348,qthomas@example.com,2023-12-06,Home,Garden,699.19,0.0,0.06,5,4,False,Paid Search,Tablet,PayPal
ORD_0001349,theresaware@example.org,2024-12-20,Home,Kitchen,518.84,0.0,0.49,3,3,False,Referral,Mobile,Credit Card
ORD_0001350,julieday@example.org,2025-05-11,Books,Non-fiction,27.62,11.02,0.04,6,4,False,Social Media,Mobile,PayPal
ORD_0001351,cruzbrianna@example.com,2025-03-03,Electronics,Audio,1456.3,0.0,0.0,7,1,False,Social Media,Mobile,Credit Card
ORD_0001352,qgarcia@example.org,2024-09-17,Home,Furniture,478.29,0.0,0.27,3,3,False,Paid Search,Desktop,Digital Wallet
ORD_0001353,jmccarthy@example.com,2025-04-14,Books,Non-fiction,38.59,9.27,0.43,14,5,False,Referral,Tablet,Debit Card
ORD_0001354,zburns@example.net,2024-07-25,Books,Non-fiction,26.42,12.42,0.25,9,2,True,Paid Search,Mobile,Digital Wallet
ORD_0001355,andreawhite@example.net,2023-08-07,Fashion,Clothing,166.66,0.0,0.26,10,4,False,Email,Mobile,Credit Card
ORD_0001356,brooke61@example.com,2024-08-03,Fashion,Jewelry,204.43,0.0,0.26,14,3,False,Paid Search,Mobile,PayPal
ORD_0001357,joemccann@example.net,2024-01-10,Home,Kitchen,673.54,0.0,0.41,8,3,False,Social Media,Desktop,Credit Card
ORD_0001358,kingcynthia@example.net,2024-12-11,Electronics,Smartphones,1309.8,0.0,0.19,8,5,False,Paid Search,Mobile,Credit Card
ORD_0001359,brendanhickman@example.net,2024-12-14,Electronics,Audio,475.1,0.0,0.47,7,1,False,Email,Mobile,Credit Card
ORD_0001360,phelpsdouglas@example.org,2025-05-04,Books,Non-fiction,39.23,6.44,0.28,4,5,False,Organic,Mobile,Digital Wallet
ORD_0001361,nlewis@example.org,2025-06-01,Electronics,Gaming,1177.34,0.0,0.49,13,3,False,Paid Search,Desktop,Credit Card
ORD_0001362,fevans@example.org,2024-03-10,Books,Non-fiction,34.14,9.68,0.36,8,2,False,Paid Search,Tablet,Debit Card
ORD_0001363,steven03@example.com,2024-04-23,Beauty,Skincare,60.57,5.59,0.08,5,3,False,Email,Desktop,PayPal
ORD_0001364,teresalindsey@example.net,2024-01-08,Books,Non-fiction,41.77,9.2,0.09,8,5,False,Email,Mobile,Debit Card
ORD_0001365,ahenson@example.net,2025-06-10,Home,Furniture,107.57,0.0,0.13,9,1,False,Organic,Desktop,Credit Card
ORD_0001366,kristi18@example.org,2023-12-31,Sports,Fitness,70.91,5.02,0.19,3,4,False,Paid Search,Desktop,Credit Card
ORD_0001367,vsmith@example.com,2025-03-06,Home,Furniture,166.73,0.0,0.06,1,1,False,Referral,Mobile,Debit Card
ORD_0001368,sjackson@example.com,2024-03-15,Home,Kitchen,258.6,0.0,0.07,3,1,False,Referral,Mobile,Digital Wallet
ORD_0001369,bradleycole@example.net,2024-05-07,Beauty,Makeup,53.68,4.09,0.4,7,2,False,Referral,Desktop,Credit Card
ORD_0001370,derek07@example.com,2024-01-04,Electronics,Laptops,615.45,0.0,0.39,8,4,True,Organic,Desktop,PayPal
ORD_0001371,xreynolds@example.net,2024-11-10,Books,Non-fiction,34.06,10.47,0.38,7,1,False,Email,Mobile,Debit Card
ORD_0001372,crystal86@example.org,2023-10-10,Books,Fiction,33.63,14.85,0.28,2,5,False,Paid Search,Desktop,Credit Card
ORD_0001373,xbrooks@example.net,2023-07-13,Home,Furniture,697.92,0.0,0.09,1,1,False,Social Media,Tablet,Credit Card
ORD_0001374,rebeccagraham@example.com,2025-06-17,Fashion,Accessories,223.15,0.0,0.49,14,1,False,Organic,Mobile,Credit Card
ORD_0001375,sanchezdanielle@example.com,2024-12-08,Beauty,Fragrance,143.6,0.0,0.44,4,2,False,Paid Search,Mobile,PayPal
ORD_0001376,daniel19@example.org,2023-11-26,Beauty,Fragrance,110.81,0.0,0.29,7,1,False,Social Media,Mobile,Debit Card
ORD_0001377,janiceparks@example.com,2025-06-12,Fashion,Accessories,154.98,0.0,0.15,12,5,False,Paid Search,Mobile,PayPal
ORD_0001378,xstone@example.org,2024-09-17,Electronics,Gaming,770.22,0.0,0.37,12,3,False,Organic,Mobile,Debit Card
ORD_0001379,rporter@example.net,2024-12-01,Beauty,Fragrance,63.02,4.6,0.0,6,4,False,Email,Mobile,Digital Wallet
ORD_0001380,dwilliams@example.org,2024-05-09,Beauty,Fragrance,46.01,13.93,0.11,1,2,False,Social Media,Mobile,Debit Card
ORD_0001381,irios@example.org,2024-02-19,Beauty,Hair Care,92.88,6.21,0.03,2,1,False,Paid Search,Tablet,Debit Card
ORD_0001382,jamesnicole@example.net,2025-02-04,Electronics,Laptops,984.17,0.0,0.36,6,1,False,Referral,Mobile,PayPal
ORD_0001383,ibarnes@example.org,2025-03-19,Sports,Water Sports,45.79,8.09,0.33,9,2,False,Paid Search,Mobile,Debit Card
ORD_0001384,xmiller@example.net,2024-12-28,Home,Kitchen,136.87,0.0,0.18,8,5,False,Organic,Mobile,Credit Card
ORD_0001385,cynthiareyes@example.org,2024-03-21,Sports,Fitness,357.64,0.0,0.39,6,1,False,Paid Search,Mobile,Debit Card
ORD_0001386,wendyward@example.com,2025-06-27,Books,Non-fiction,48.73,13.5,0.33,2,1,False,Paid Search,Desktop,PayPal
ORD_0001387,juliasimpson@example.com,2024-02-04,Sports,Outdoor,289.48,0.0,0.24,11,3,False,Paid Search,Mobile,Debit Card
ORD_0001388,xbrown@example.com,2024-06-20,Electronics,Smartphones,815.71,0.0,0.16,12,2,False,Paid Search,Mobile,PayPal
ORD_0001389,levinejoel@example.org,2025-03-12,Beauty,Skincare,148.01,0.0,0.24,8,3,False,Email,Tablet,Digital Wallet
ORD_0001390,suarezderek@example.net,2025-04-10,Electronics,Audio,1458.8,0.0,0.14,14,5,False,Paid Search,Desktop,Credit Card
ORD_0001391,ysmith@example.com,2025-05-24,Home,Garden,306.44,0.0,0.19,5,2,True,Email,Mobile,Debit Card
ORD_0001392,andersonvictoria@example.net,2024-07-05,Fashion,Jewelry,221.24,0.0,0.45,7,3,False,Email,Mobile,Credit Card
ORD_0001393,lori58@example.net,2023-07-12,Fashion,Clothing,106.55,0.0,0.41,11,1,False,Social Media,Desktop,Digital Wallet
ORD_0001394,bramirez@example.org,2024-06-06,Books,Non-fiction,54.01,6.04,0.43,13,2,False,Paid Search,Mobile,Credit Card
ORD_0001395,asanchez@example.com,2023-07-20,Sports,Fitness,55.8,3.18,0.25,11,3,False,Organic,Mobile,Debit Card
ORD_0001396,jeffrey57@example.com,2023-09-20,Fashion,Clothing,55.05,4.0,0.43,9,3,False,Email,Mobile,Debit Card
ORD_0001397,travisalexander@example.com,2023-11-20,Beauty,Hair Care,147.79,0.0,0.16,8,5,False,Paid Search,Mobile,Credit Card
ORD_0001398,sarahflores@example.org,2024-10-04,Beauty,Hair Care,35.83,8.93,0.24,13,3,False,Paid Search,Mobile,Debit Card
ORD_0001399,johnrice@example.org,2023-07-12,Electronics,Gaming,369.07,0.0,0.3,11,5,False,Social Media,Desktop,Credit Card
ORD_0001400,wilsonnina@example.com,2024-08-06,Fashion,Clothing,34.84,12.17,0.24,9,4,False,Email,Mobile,Digital Wallet
ORD_0001401,rebecca86@example.org,2024-03-28,Home,Furniture,727.77,0.0,0.37,11,1,False,Referral,Tablet,Digital Wallet
ORD_0001402,sweaver@example.org,2025-03-16,Sports,Team Sports,226.91,0.0,0.45,6,3,False,Organic,Mobile,PayPal
ORD_0001403,jonathanpeterson@example.net,2023-10-27,Fashion,Shoes,141.59,0.0,0.2,9,5,False,Email,Mobile,Credit Card
ORD_0001404,xhowell@example.net,2025-06-18,Fashion,Accessories,186.47,0.0,0.38,6,2,False,Social Media,Mobile,Credit Card
ORD_0001405,joseph86@example.net,2025-04-18,Beauty,Hair Care,51.01,3.78,0.07,9,4,False,Social Media,Desktop,Credit Card
ORD_0001406,modonnell@example.com,2025-06-19,Beauty,Skincare,34.05,5.58,0.26,12,4,False,Email,Mobile,Debit Card
ORD_0001407,ronald91@example.net,2023-09-15,Electronics,Smartphones,1113.39,0.0,0.22,2,1,False,Email,Mobile,PayPal
ORD_0001408,farrellariel@example.org,2024-09-28,Home,Kitchen,113.52,0.0,0.01,12,5,False,Organic,Mobile,Credit Card
ORD_0001409,sean45@example.org,2024-05-29,Fashion,Shoes,136.93,0.0,0.25,5,1,False,Paid Search,Mobile,Digital Wallet
ORD_0001410,crystal95@example.net,2025-01-11,Beauty,Makeup,95.67,7.18,0.38,4,3,False,Organic,Mobile,Debit Card
ORD_0001411,nsoto@example.net,2023-07-19,Sports,Team Sports,75.71,3.43,0.24,12,4,False,Email,Mobile,Credit Card
ORD_0001412,dsanchez@example.com,2025-06-25,Fashion,Shoes,141.6,0.0,0.43,9,1,True,Organic,Desktop,Debit Card
ORD_0001413,julia16@example.com,2024-11-11,Electronics,Laptops,895.17,0.0,0.38,5,1,False,Paid Search,Desktop,PayPal
ORD_0001414,jillhunter@example.com,2023-10-11,Electronics,Smartphones,62.11,3.59,0.32,11,5,False,Organic,Mobile,Credit Card
ORD_0001415,harperfelicia@example.net,2024-08-17,Beauty,Hair Care,105.1,0.0,0.41,9,4,False,Paid Search,Desktop,Digital Wallet
ORD_0001416,caldwellkyle@example.com,2024-11-21,Home,Decor,109.28,0.0,0.49,12,1,False,Paid Search,Mobile,PayPal
ORD_0001417,ashley89@example.org,2023-10-29,Books,Fiction,40.55,6.44,0.47,6,5,False,Organic,Desktop,PayPal
ORD_0001418,robert95@example.org,2023-08-24,Electronics,Audio,1383.97,0.0,0.49,2,5,True,Organic,Desktop,Digital Wallet
ORD_0001419,mharrington@example.com,2024-01-07,Books,Fiction,35.94,13.64,0.37,12,2,False,Organic,Mobile,Credit Card
ORD_0001420,zjackson@example.com,2025-06-17,Electronics,Smartphones,268.39,0.0,0.43,12,2,False,Email,Mobile,Debit Card
ORD_0001421,mitchellclark@example.net,2023-07-22,Fashion,Clothing,185.24,0.0,0.13,11,3,False,Social Media,Desktop,PayPal
ORD_0001422,lbryant@example.com,2023-07-08,Beauty,Makeup,146.97,0.0,0.07,7,5,False,Paid Search,Mobile,Digital Wallet
ORD_0001423,zparker@example.com,2025-01-30,Fashion,Clothing,256.2,0.0,0.43,10,4,False,Email,Mobile,Digital Wallet
ORD_0001424,waltonryan@example.net,2024-02-16,Electronics,Gaming,1491.87,0.0,0.04,8,1,False,Organic,Desktop,Debit Card
ORD_0001425,denisejohnson@example.org,2025-02-14,Fashion,Shoes,189.61,0.0,0.38,1,5,False,Social Media,Mobile,PayPal
ORD_0001426,masondaniel@example.com,2025-04-26,Beauty,Hair Care,116.01,0.0,0.19,6,3,False,Email,Desktop,PayPal
ORD_0001427,rogersmichael@example.org,2025-02-26,Books,Educational,47.59,11.37,0.06,8,2,False,Paid Search,Desktop,PayPal
ORD_0001428,vwilliams@example.com,2023-11-09,Home,Kitchen,427.73,0.0,0.42,6,5,False,Organic,Mobile,Credit Card
ORD_0001429,pjackson@example.org,2023-12-22,Fashion,Jewelry,56.94,3.95,0.15,10,4,True,Social Media,Tablet,PayPal
ORD_0001430,gooddonna@example.com,2024-04-25,Sports,Outdoor,256.41,0.0,0.43,8,4,True,Organic,Tablet,Credit Card
ORD_0001431,dwoodard@example.org,2025-03-24,Fashion,Accessories,257.7,0.0,0.06,14,3,False,Organic,Mobile,Credit Card
ORD_0001432,alisandy@example.com,2025-06-15,Sports,Outdoor,174.24,0.0,0.43,12,4,False,Organic,Mobile,Credit Card
ORD_0001433,fparker@example.org,2024-08-14,Home,Garden,363.29,0.0,0.09,13,1,True,Organic,Desktop,PayPal
ORD_0001434,lauranolan@example.com,2024-03-10,Books,Fiction,18.85,13.17,0.09,8,5,False,Organic,Desktop,Credit Card
ORD_0001435,thomas84@example.net,2024-02-12,Fashion,Jewelry,198.99,0.0,0.22,7,1,False,Social Media,Mobile,PayPal
ORD_0001436,thorntonnathan@example.com,2025-01-28,Beauty,Fragrance,120.79,0.0,0.28,6,4,False,Email,Desktop,PayPal
ORD_0001437,lauren11@example.org,2024-10-22,Beauty,Hair Care,137.9,0.0,0.01,11,1,True,Email,Desktop,PayPal
ORD_0001438,leonardsimpson@example.net,2024-02-07,Home,Furniture,655.35,0.0,0.47,4,4,False,Email,Mobile,Debit Card
ORD_0001439,stewartcindy@example.com,2023-11-05,Electronics,Gaming,465.51,0.0,0.49,7,1,False,Paid Search,Tablet,Debit Card
ORD_0001440,nkeller@example.net,2024-03-05,Electronics,Smartphones,842.38,0.0,0.49,11,1,False,Paid Search,Mobile,Credit Card
ORD_0001441,kblair@example.com,2024-09-03,Books,Educational,55.96,3.16,0.48,6,5,False,Referral,Desktop,Credit Card
ORD_0001442,fmercer@example.net,2023-11-15,Sports,Fitness,95.45,4.91,0.03,13,1,False,Paid Search,Mobile,PayPal
ORD_0001443,lauraflynn@example.net,2023-07-25,Sports,Team Sports,118.92,0.0,0.11,9,1,False,Social Media,Desktop,Debit Card
ORD_0001444,jcraig@example.com,2023-08-27,Home,Kitchen,262.34,0.0,0.26,5,4,False,Organic,Mobile,Debit Card
ORD_0001445,alejandra91@example.org,2024-06-11,Fashion,Shoes,186.06,0.0,0.25,2,1,False,Paid Search,Desktop,Debit Card
ORD_0001446,rebeccasimpson@example.net,2024-06-18,Sports,Fitness,241.75,0.0,0.48,3,3,False,Paid Search,Desktop,PayPal
ORD_0001447,heather92@example.net,2024-06-01,Books,Fiction,30.02,6.23,0.39,7,4,False,Social Media,Desktop,PayPal
ORD_0001448,gillwayne@example.net,2024-09-17,Home,Garden,45.04,8.16,0.08,10,2,False,Paid Search,Mobile,Credit Card
ORD_0001449,christophersanchez@example.net,2024-05-10,Home,Kitchen,76.75,3.25,0.29,6,4,False,Organic,Mobile,Credit Card
ORD_0001450,cchambers@example.net,2023-12-04,Books,Fiction,43.21,12.11,0.07,2,4,True,Organic,Tablet,Credit Card
ORD_0001451,angelagordon@example.com,2024-07-11,Electronics,Laptops,132.34,0.0,0.27,12,1,False,Paid Search,Desktop,PayPal
ORD_0001452,snguyen@example.net,2023-11-17,Sports,Outdoor,316.87,0.0,0.4,5,5,False,Email,Desktop,Debit Card
ORD_0001453,kiarapetersen@example.org,2024-11-01,Beauty,Fragrance,108.68,0.0,0.28,13,1,False,Paid Search,Mobile,Credit Card
ORD_0001454,nromero@example.org,2023-10-05,Sports,Team Sports,248.36,0.0,0.29,8,5,False,Organic,Desktop,Credit Card
ORD_0001455,qlevy@example.org,2024-07-18,Books,Educational,18.68,6.73,0.39,8,2,False,Social Media,Mobile,Credit Card
ORD_0001456,francoandre@example.com,2024-03-11,Books,Non-fiction,31.54,14.98,0.5,4,3,False,Paid Search,Desktop,Credit Card
ORD_0001457,qlittle@example.org,2023-11-24,Beauty,Hair Care,98.81,4.54,0.14,10,4,False,Email,Desktop,Debit Card
ORD_0001458,brookearias@example.com,2024-12-06,Books,Non-fiction,8.44,5.83,0.26,12,4,False,Social Media,Mobile,Credit Card
ORD_0001459,ssmith@example.com,2024-10-03,Electronics,Audio,1118.43,0.0,0.04,11,2,False,Paid Search,Mobile,Debit Card
ORD_0001460,emartinez@example.org,2025-05-10,Sports,Team Sports,301.17,0.0,0.46,9,4,False,Organic,Mobile,Debit Card
ORD_0001461,cheryl77@example.net,2025-04-18,Books,Children,28.85,9.23,0.49,4,2,False,Email,Mobile,Credit Card
ORD_0001462,mcbridemartin@example.net,2024-10-15,Beauty,Fragrance,64.56,6.89,0.01,5,5,False,Referral,Mobile,Digital Wallet
ORD_0001463,calvin93@example.org,2023-08-27,Books,Non-fiction,37.88,7.34,0.2,11,2,False,Referral,Desktop,Digital Wallet
ORD_0001464,tsmith@example.net,2025-01-18,Fashion,Shoes,82.38,6.33,0.44,1,5,False,Organic,Desktop,Credit Card
ORD_0001465,teresaaustin@example.com,2024-10-05,Electronics,Audio,209.87,0.0,0.06,8,2,True,Paid Search,Desktop,Credit Card
ORD_0001466,rhodescharles@example.net,2025-05-14,Home,Decor,130.27,0.0,0.41,8,2,False,Organic,Tablet,Debit Card
ORD_0001467,paulahorton@example.com,2023-07-22,Home,Decor,530.12,0.0,0.35,12,1,False,Referral,Desktop,Debit Card
ORD_0001468,williamrandall@example.net,2023-08-07,Home,Decor,46.49,6.94,0.35,12,2,True,Email,Mobile,Credit Card
ORD_0001469,michaelbrown@example.net,2023-12-16,Fashion,Jewelry,59.98,7.94,0.02,11,5,False,Email,Mobile,Debit Card
ORD_0001470,beththompson@example.net,2025-04-08,Books,Non-fiction,17.83,11.25,0.23,2,5,False,Social Media,Mobile,Credit Card
ORD_0001471,burkekrista@example.org,2023-11-12,Home,Garden,674.58,0.0,0.33,9,2,False,Social Media,Mobile,Debit Card
ORD_0001472,hannaamanda@example.com,2025-02-26,Sports,Fitness,236.34,0.0,0.09,7,5,False,Organic,Mobile,Credit Card
ORD_0001473,olawson@example.net,2023-10-03,Sports,Fitness,328.89,0.0,0.2,11,5,False,Organic,Desktop,Debit Card
ORD_0001474,prussell@example.net,2025-06-12,Sports,Fitness,97.33,7.7,0.3,11,3,False,Social Media,Mobile,Debit Card
ORD_0001475,chays@example.net,2024-10-03,Fashion,Shoes,212.74,0.0,0.03,8,3,False,Paid Search,Desktop,Digital Wallet
ORD_0001476,jasonpalmer@example.org,2023-08-18,Sports,Fitness,130.36,0.0,0.2,6,2,False,Paid Search,Desktop,Debit Card
ORD_0001477,megan79@example.com,2024-05-22,Sports,Team Sports,162.83,0.0,0.14,2,1,False,Organic,Mobile,Credit Card
ORD_0001478,jonathan73@example.com,2023-10-27,Beauty,Skincare,80.58,7.77,0.12,4,1,False,Social Media,Mobile,Digital Wallet
ORD_0001479,hineswayne@example.com,2023-12-19,Fashion,Accessories,185.38,0.0,0.45,1,2,False,Paid Search,Mobile,Debit Card
ORD_0001480,odomsarah@example.org,2024-07-11,Home,Garden,494.81,0.0,0.16,7,3,True,Paid Search,Mobile,Credit Card
ORD_0001481,smithphilip@example.org,2023-11-05,Fashion,Clothing,284.11,0.0,0.32,4,2,False,Paid Search,Mobile,Credit Card
ORD_0001482,kellyfields@example.net,2023-10-08,Beauty,Hair Care,149.08,0.0,0.29,13,2,False,Referral,Desktop,Debit Card
ORD_0001483,john77@example.org,2024-08-28,Beauty,Skincare,54.82,5.3,0.4,8,2,False,Email,Mobile,Credit Card
ORD_0001484,doylecarolyn@example.net,2025-04-19,Fashion,Clothing,232.81,0.0,0.22,14,3,False,Paid Search,Mobile,PayPal
ORD_0001485,pblake@example.org,2024-06-28,Beauty,Fragrance,132.46,0.0,0.17,1,3,False,Referral,Mobile,Debit Card
ORD_0001486,ryanallen@example.net,2024-09-24,Beauty,Makeup,90.39,4.36,0.42,14,5,False,Paid Search,Mobile,Credit Card
ORD_0001487,masseydiamond@example.net,2023-08-21,Fashion,Shoes,219.65,0.0,0.14,14,1,False,Paid Search,Mobile,Debit Card
ORD_0001488,carolhernandez@example.com,2024-05-02,Books,Non-fiction,54.03,7.96,0.26,6,5,False,Organic,Tablet,PayPal
ORD_0001489,martincassandra@example.net,2023-07-19,Sports,Fitness,246.43,0.0,0.41,13,5,False,Referral,Mobile,PayPal
ORD_0001490,kimberly25@example.com,2024-09-22,Electronics,Laptops,126.34,0.0,0.14,5,2,False,Social Media,Mobile,Credit Card
